Cap Estate		14.09956	-60.94346	LC	677
Cantonement		13.75263	-60.97529	LC	1105
Canaries		13.90224	-61.06459	LC	1862
Cabiche		14.00402	-60.94778	LC	1169
Bisee		14.02429	-60.97445	LC	12980
Bexon		13.95256	-60.97782	LC	1049
Balata		14.01397	-60.95598	LC	1812
Augier		13.76324	-60.97893	LC	1850
Anse La Raye		13.94619	-61.03879	LC	1256
Anse Ger		13.79775	-60.9164	LC	1471
Bocage		13.98892	-60.97202	LC	1420
Beauséjour	Beausejour	14.0754	-60.94423	LC	1685
Grande Rivière	Grande Riviere	14.03252	-60.95331	LC	1121
La Clery		14.01683	-60.97897	LC	1242
Entrepôt	Entrepot	14.00251	-60.97616	LC	1048
Bagatelle		14.00078	-60.98107	LC	1084
Pavée	Pavee	14.00437	-60.99139	LC	1028
Pierrot		13.77111	-60.94393	LC	1457
Ti Rocher		13.81661	-60.93019	LC	1371
Au Leon		13.94583	-60.9078	LC	1393
Vaduz		47.14151	9.52154	LI	5197
Triesenberg		47.11815	9.54197	LI	2643
Triesen		47.10752	9.52815	LI	5230
Schellenberg		47.23123	9.54678	LI	1091
Schaan		47.16498	9.50867	LI	5998
Ruggell		47.23799	9.5254	LI	2295
Planken		47.18516	9.54437	LI	478
Nendeln		47.19846	9.543	LI	1407
Mauren		47.21805	9.5442	LI	4404
Gamprin		47.22038	9.50935	LI	1663
Eschen		47.21071	9.52223	LI	4459
Bendern		47.21199	9.50678	LI	1664
Balzers		47.06661	9.50355	LI	4628
Mäls	Maels	47.06105	9.49568	LI	1350
Welisara		7.0281	79.9014	LK	41306
Weligama		5.97501	80.42968	LK	22179
Wattegama		6.7989	81.4808	LK	8000
Wattala		6.98918	79.89167	LK	30725
Wanduruppa		6.1105	81.0189	LK	2006
Vavuniya		8.7514	80.4971	LK	60176
Valvedditturai		9.81667	80.16667	LK	78205
Vakarai		8.13333	81.43333	LK	21000
Unawatuna		6.0212	80.2503	LK	2000
Trincomalee		8.5778	81.2289	LK	108420
Tangalle		6.02338	80.79738	LK	10497
Talpe		5.9999	80.2787	LK	3000
Talawakele		6.9371	80.6581	LK	3545
Sigiriya		7.94946	80.75037	LK	1001
Ratnapura		6.6858	80.4036	LK	47832
Puttalam		8.0362	79.8283	LK	45661
Pottuvil		6.8762	81.8267	LK	45727
Polonnaruwa		7.93965	81.00274	LK	13900
Point Pedro		9.81667	80.23333	LK	89810
Pita Kotte		6.8905	79.9015	LK	118179
Peliyagoda		6.9685	79.8836	LK	28784
Panadura		6.7132	79.9026	LK	33735
Nuwara Eliya		6.97078	80.78286	LK	27500
Negombo		7.2083	79.8358	LK	137223
Mulleriyawa		6.933	79.9297	LK	33540
Mullaittivu		9.268	80.815	LK	28973
Dehiwala-Mount Lavinia		6.84019	79.87116	LK	219827
Moratuwa		6.773	79.8816	LK	168280
Monaragala		6.8714	81.3487	LK	10236
Minuwangoda		7.1663	79.9533	LK	7772
Mihintale		8.3593	80.5103	LK	5000
Mawalgama		6.9153	80.1302	LK	2033
Matara		5.94851	80.53528	LK	76254
Matale		7.4698	80.6217	LK	36462
Mannar		8.98945	79.87842	LK	35817
Maharagama		6.848	79.9265	LK	195355
Kurunegala		7.4839	80.3683	LK	28571
Kuliyapitiya		7.4688	80.0401	LK	6877
Sri Jayewardenepura Kotte		6.88297	79.90708	LK	115826
Kotikawatta		6.9269	79.9095	LK	64565
Kolonnawa		6.9329	79.8848	LK	64887
Koggala		5.9886	80.3286	LK	3000
Kilinochchi		9.3961	80.3982	LK	13006
Keppapularu		9.2754	80.7553	LK	8361
Kelaniya		6.9553	79.922	LK	28846
Kegalle		7.2523	80.3436	LK	17962
Katunayaka		7.16992	79.88837	LK	84643
Kataragama		6.4134	81.3346	LK	20935
Kandy		7.2906	80.6336	LK	111701
Kandana		7.048	79.8937	LK	33424
Kalutara		6.5831	79.9593	LK	37081
Kalmunai		7.40902	81.83472	LK	100171
Kadugannawa		7.2547	80.5242	LK	1214
Jaffna		9.66845	80.00742	LK	169102
Ja Ela		7.0744	79.8919	LK	32175
Horana South		6.7159	80.0626	LK	8982
Homagama		6.844	80.0024	LK	34664
Hikkaduwa		6.1407	80.1012	LK	1300
Hendala		6.9909	79.883	LK	56978
Hatton		6.8916	80.5955	LK	15073
Haputale		6.76566	80.95104	LK	4721
Hanwella Ihala		6.9012	80.0852	LK	22918
Hambantota		6.1241	81.1185	LK	19999
Gampola		7.1643	80.5696	LK	24283
Gampaha		7.0897	79.9925	LK	9350
Galle		6.0461	80.2103	LK	93118
Eravur Town		7.7782	81.6038	LK	22982
Ella Town		6.8756	81.0463	LK	5000
Ekkassa		6.11667	81	LK	1784
Devinuwara		5.92825	80.5888	LK	45000
Dambulla		7.86	80.65167	LK	66716
Colombo		6.93548	79.84868	LK	648034
Chilaw		7.57583	79.79528	LK	24712
Bogahakumbura		7.0869	81.022	LK	1500
Beruwala		6.4788	79.9828	LK	34250
Bentota		6.42598	79.99575	LK	37000
Beliatta		6.0496	80.73252	LK	58675
Batticaloa		7.7102	81.6924	LK	86742
Battaramulla South		6.8964	79.9181	LK	75633
Badulla		6.9802	81.0577	LK	47587
Anuradhapura		8.31223	80.41306	LK	60943
Ampara		7.29754	81.68202	LK	43720
Ambalantota		6.1196	81.0214	LK	80506
Ambalangoda		6.2355	80.0538	LK	56783
Horawala Junction		6.48088	80.12708	LK	7500
Urawatawangoda		6.0529	80.8427	LK	1173
Padaviya Divisional Secretariat		8.845	80.7625	LK	0
Wellawaya		6.73694	81.10279	LK	10000
Mirissa city		5.94655	80.45831	LK	4695
Zwedru		6.06846	-8.13559	LR	38269
Zorzor		7.77944	-9.43028	LR	8419
New Yekepa		7.57944	-8.53778	LR	24695
Voinjama		8.42194	-9.74778	LR	23051
Tubmanburg		6.87064	-10.8211	LR	22005
Fish Town		5.19739	-7.87579	LR	5383
Sanniquellie		7.36215	-8.71326	LR	17895
Saclepea		6.9625	-8.84056	LR	20818
Robertsport		6.75329	-11.3671	LR	5306
River Gbeh		5.21194	-7.66806	LR	7313
River Cess		5.45683	-9.58167	LR	3606
Pleebo City		4.58953	-7.67218	LR	35423
Monrovia		6.30054	-10.7969	LR	1542549
Kakata		6.53104	-10.35368	LR	52247
Karnplay		7.26972	-8.50389	LR	8431
Harper		4.3782	-7.71081	LR	35503
Harbel		6.24683	-10.35642	LR	38208
Greenville		5.01133	-9.0388	LR	20184
Gbarnga		6.99543	-9.47122	LR	86031
Ganta		7.30222	-8.53083	LR	13802
Ganta		7.235	-8.98444	LR	63523
Foya Kamara		8.36028	-10.20639	LR	31052
Buchanan		5.87693	-10.04964	LR	75854
Bopolu		7.06667	-10.4875	LR	4396
Bensonville		6.44716	-10.61283	LR	785
Barclayville		4.67443	-8.23306	LR	4692
Buutuo		6.8275	-8.3428	LR	0
Tsa Kholo		-29.66918	27.15164	LS	2688
Thabana Morena		-29.96008	27.42044	LS	5970
Teyateyaneng		-29.14719	27.74895	LS	27272
Sekake		-30	28.35	LS	2443
Sehonghong		-29.77826	28.79745	LS	2234
Sehlabathebe		-29.87509	29.05186	LS	1985
Sefikeng		-29.27894	27.80765	LS	5119
Roma		-29.44667	27.70806	LS	14259
Quthing		-30.40001	27.70027	LS	33910
Qacha’s Nek	Qacha's Nek	-30.11537	28.68936	LS	25573
Pitseng		-29.00699	28.21328	LS	6486
Phamong		-30.24809	27.8014	LS	8402
Peka		-28.96883	27.76258	LS	5937
Nako		-29.61667	27.76667	LS	13146
Mpharane		-30.01667	27.55	LS	2181
Mount Moorosi		-30.2731	27.87076	LS	6992
Morunyaneng		-29.8311	27.53327	LS	4541
Morija		-29.62982	27.51351	LS	5160
Mokhotlong		-29.28939	29.06751	LS	14461
Mohale's Hoek		-30.15137	27.47691	LS	46593
Mazenod		-29.41896	27.56893	LS	12713
Matsieng		-29.61715	27.56645	LS	4197
Maseru		-29.31667	27.48333	LS	359753
Marakabeis		-29.54498	28.14148	LS	1659
Maputsoe		-28.8866	27.89915	LS	61916
Mapoteng		-29.10979	27.9741	LS	14161
Mantsebo		-29.48333	27.51667	LS	9216
Mamathes		-29.12636	27.83363	LS	8058
Mafeteng		-29.82299	27.23744	LS	45287
Hlotse		-28.87185	28.04501	LS	43967
Lejone		-29.10853	28.48807	LS	2178
Kolonyama		-29.06506	27.73308	LS	3989
Butha-Buthe		-28.76659	28.24937	LS	40599
Thaba-Tseka		-29.52204	28.6084	LS	16765
Ramabanta		-29.66732	27.78695	LS	1971
Mantsonyane		-29.53317	28.26991	LS	5965
Mabote		-29.27861	27.52417	LS	38047
Mohale		-29.47912	28.05708	LS	1932
Mphaki		-30.19397	28.12965	LS	1978
Semonkong		-29.8433	28.0504	LS	8636
Seshote		-29.271	28.54947	LS	1858
Katse		-29.33531	28.48002	LS	2870
Ketane		-30.07299	27.85875	LS	1908
Kolo		-29.68884	27.68751	LS	5233
Makhakhe		-29.7566	27.54341	LS	2486
Mapholaneng		-29.20026	28.86802	LS	3739
Rothe		-29.57239	27.46044	LS	4879
Žiežmariai	Ziezmariai	54.80725	24.44073	LT	3268
Žemaičių Naumiestis	Zemaiciu Naumiestis	55.35941	21.70364	LT	1284
Zarasai		55.73225	26.25115	LT	6051
Žagarė	Zagare	56.36149	23.25094	LT	1309
Visaginas		55.59678	26.43984	LT	18024
Virbalis		54.62858	22.82272	LT	895
Vilnius		54.68916	25.2798	LT	542366
Vilkija		55.04609	23.58552	LT	2289
Vilkaviskis		54.65167	23.03222	LT	9444
Vievis		54.77258	24.81129	LT	4521
Viekšniai	Vieksniai	56.23598	22.51667	LT	1938
Viečiūnai	Vieciunai	54.055	24.055	LT	1788
Vepriai		55.15079	24.57384	LT	549
Venta		56.19162	22.69528	LT	3270
Veisiejai		54.1011	23.69614	LT	1654
Varniai		55.74435	22.37251	LT	961
Senoji Varėna	Senoji Varena	54.25044	24.55088	LT	1073
Varėna	Varena	54.21546	24.57538	LT	7892
Vabalninkas		55.98151	24.74828	LT	852
Užventis	Uzventis	55.78264	22.65142	LT	827
Utena		55.4978	25.60462	LT	25397
Ukmerge		55.25	24.75	LT	20154
Tytuvėnėliai	Tytuveneliai	55.62345	23.17162	LT	2775
Tytuvėnai	Tytuvenai	55.59791	23.20212	LT	1805
Trakai		54.63783	24.93433	LT	5530
Telsiai		55.98139	22.24722	LT	21294
Taurage		55.25222	22.28972	LT	21203
Šventoji	Sventoji	56.0261	21.08411	LT	2000
Švenčionys	Svencionys	55.135	26.159	LT	5538
Švenčionėliai	Svencioneliai	55.16163	26.00177	LT	4726
Šveicarija	Sveicarija	55.04776	24.26475	LT	812
Smalininkai		55.07567	22.58363	LT	599
Skuodas		56.27057	21.53208	LT	5508
Būgai	Bugai	55.41387	22.60894	LT	1976
Skaidiškės	Skaidiskes	54.61398	25.39573	LT	4203
Širvintos	Sirvintos	55.044	24.95446	LT	7321
Simnas		54.382	23.646	LT	1864
Silute		55.34889	21.48306	LT	14968
Šilalė	Silale	55.4898	22.18692	LT	4640
Šiauliai	Siauliai	55.93333	23.31667	LT	99462
Šiaulėnai	Siaulenai	55.67835	23.40219	LT	751
Šėta	Seta	55.28063	24.25423	LT	935
Šeštokai	Sestokai	54.35842	23.44545	LT	516
Senieji Trakai		54.609	24.98	LT	1501
Seirijai		54.22864	23.81735	LT	788
Šeduva	Seduva	55.7493	23.7561	LT	3321
Seda		56.16854	22.09071	LT	1224
Sargėnai	Sargenai	54.94933	23.88316	LT	2495
Šalčininkai	Salcininkai	54.30864	25.38677	LT	6891
Salantai		56.0565	21.5689	LT	1829
Šakiai	Sakiai	54.95339	23.04779	LT	4998
Rusnė	Rusne	55.2982	21.3712	LT	2484
Rūdiškės	Rudiskes	54.51609	24.83084	LT	2300
Rudamina		54.59306	25.35047	LT	3713
Rokiškis	Rokiskis	55.95867	25.59466	LT	11765
Rietavas		55.72708	21.92343	LT	3234
Raudondvaris		54.94356	23.77141	LT	4300
Raseiniai		55.37973	23.12386	LT	9686
Ramygala		55.514	24.3	LT	1440
Ramučiai	Ramuciai	54.9483	24.0305	LT	2372
Radviliskis		55.81667	23.53333	LT	16344
Prienai		54.636	23.94585	LT	8610
Priekulė	Priekule	55.55427	21.31903	LT	1710
Plunge		55.91139	21.84417	LT	18904
Plateliai		56.04657	21.81615	LT	1100
Pervalka		55.41486	21.09774	LT	3097
Pasvalys		56.06251	24.39965	LT	6361
Papilė	Papile	56.15091	22.79502	LT	1007
Panevėžys	Panevezys	55.73186	24.35983	LT	85885
Pandėlys	Pandelys	56.0265	25.2264	LT	973
Paluknys		54.50126	24.9855	LT	697
Palanga		55.9175	21.06861	LT	18207
Pakruojis		55.97889	23.85508	LT	4352
Pagėgiai	Pagegiai	55.13793	21.91378	LT	1576
Pabradė	Pabrade	54.981	25.761	LT	6375
Fabijoniškės	Fabijoniskes	54.73333	25.24167	LT	37000
Obeliai		55.96895	25.15648	LT	1247
Nida		55.3086	20.99651	LT	3530
Neringa		55.37194	21.06472	LT	2380
Nemėžis	Nemezis	54.63629	25.35455	LT	2241
Nemenčinė	Nemencine	54.84776	25.46992	LT	5054
Naujoji Vilnia		54.69515	25.41969	LT	36800
Naujoji Akmene		56.31667	22.9	LT	11922
Naujamiestis		55.68691	24.15369	LT	770
Molėtai	Moletai	55.22469	25.41688	LT	7243
Merkinė	Merkine	54.16252	24.18523	LT	963
Mazeikiai		56.31667	22.33333	LT	32470
Matuizos		54.2753	24.68003	LT	1201
Marijampolė	Marijampole	54.55787	23.35004	LT	34975
Linkuva		56.08596	23.97061	LT	1719
Lentvaris		54.64364	25.05162	LT	10004
Leipalingis		54.09091	23.8587	LT	1552
Lazdijai		54.23326	23.51466	LT	3629
Lavoriškės	Lavoriskes	54.706	25.643	LT	585
Kybartai		54.63858	22.76316	LT	5631
Kuršėnai	Kursenai	56.00318	22.93662	LT	10829
Kupiskis		55.84027	24.97976	LT	8263
Kulautuva		54.94212	23.64218	LT	1425
Kudirkos Naumiestis		54.77353	22.86138	LT	1961
Kretinga		55.8888	21.24448	LT	17249
Klaipėda	Klaipeda	55.7068	21.13912	LT	172292
Kelmė	Kelme	55.63009	22.9349	LT	8245
Kėdainiai	Kedainiai	55.28782	23.97275	LT	22677
Kazlų Rūda	Kazlu Ruda	54.749	23.49	LT	5666
Kavarskas		55.434	24.928	LT	755
Kaunas		54.90156	23.90909	LT	289380
Karmėlava	Karmelava	54.97055	24.06182	LT	1395
Kalvarija		54.417	23.223	LT	4457
Kaišiadorys	Kaisiadorys	54.86528	24.46815	LT	9867
Kačerginė	Kacergine	54.93321	23.71605	LT	896
Jurbarkas		55.07556	22.76416	LT	10186
Juragiai		54.79483	23.80337	LT	504
Juodupė	Juodupe	56.087	25.607	LT	1989
Juodkrantė	Juodkrante	55.53727	21.11802	LT	720
Joniškis	Joniskis	56.23939	23.61541	LT	11113
Jonava		55.08014	24.27544	LT	26423
Jieznas		54.59937	24.17593	LT	1032
Ignalina		55.34063	26.16049	LT	5106
Grinkiškis	Grinkiskis	55.55516	23.63659	LT	513
Grigiškės	Grigiskes	54.68333	25.08333	LT	11555
Gelgaudiškis	Gelgaudiskis	55.07688	22.97699	LT	1839
Garliava		54.82139	23.8713	LT	9873
Gargždai	Gargzdai	55.70951	21.39441	LT	16433
Ežerėlis	Ezerelis	54.88315	23.60396	LT	2051
Elektrėnai	Elektrenai	54.78544	24.66302	LT	13501
Eišiškės	Eisiskes	54.17414	24.99917	LT	3416
Eigirdžiai	Eigirdziai	56.00978	22.37662	LT	630
Dusetos		55.74635	25.84562	LT	833
Dūkštas	Dukstas	55.522	26.321	LT	888
Druskininkai		54.01573	23.98703	LT	12055
Dotnuva		55.36832	23.88408	LT	687
Domeikava		54.96758	23.91615	LT	5215
Daugai		54.36667	24.33333	LT	1279
Butrimonys		54.50321	24.25549	LT	941
Birzai		56.2	24.75	LT	14911
Birštonas	Birstonas	54.608	24.034	LT	2331
Baltoji Vokė	Baltoji Voke	54.60002	25.19318	LT	1071
Baisogala		55.64	23.733	LT	1694
Aukštelkai	Aukstelkai	55.84844	23.6331	LT	543
Aukstadvaris		54.57946	24.52683	LT	977
Ariogala		55.262	23.477	LT	3653
Anykščiai	Anyksciai	55.52557	25.10264	LT	10575
Antakalnis		54.70781	25.31706	LT	40000
Alytus		54.39574	24.03885	LT	49195
Alksniupiai		55.81494	23.77639	LT	506
Aleksotas		54.88037	23.90842	LT	24270
Akmenė	Akmene	56.25	22.75	LT	3026
Dainava (Kaunas)		54.91525	23.96831	LT	70000
Naujininkai		54.66425	25.28418	LT	33500
Linksmakalnis		54.75792	23.92848	LT	817
Karoliniškės	Karoliniskes	54.69034	25.21903	LT	31200
Šilainiai	Silainiai	54.92911	23.88599	LT	40600
Eiguliai		54.93133	23.93243	LT	40453
Akademija (Kaunas)		54.8964	23.82411	LT	2807
Noreikiškės	Noreikiskes	54.88737	23.84771	LT	926
Mastaiciai		54.81998	23.84462	LT	1339
Pašilaičiai	Pasilaiciai	54.73429	25.21912	LT	33056
Pilaitė	Pilaite	54.69981	25.18393	LT	20320
Justiniškės	Justiniskes	54.71664	25.2174	LT	31000
Šeškinė	Seskine	54.70972	25.25053	LT	36000
Lazdynai		54.66815	25.20684	LT	31097
Vilkpėdė	Vilkpede	54.66969	25.2477	LT	21346
Naujamiestis		54.67951	25.26855	LT	28157
Rasos		54.67877	25.31173	LT	10597
Wormeldange		49.61114	6.40546	LU	786
Wolwelange		49.82861	5.76472	LU	521
Winseler		49.96778	5.89028	LU	126
Wincrange		50.05333	5.91917	LU	210
Wilwerwiltz		49.98889	5.99917	LU	249
Wiltz		49.96547	5.9339	LU	4816
Wellenstein		49.52389	6.34222	LU	684
Weiswampach		50.13722	6.075	LU	691
Weimerskirch		49.62361	6.13639	LU	2480
Weiler-la-Tour		49.54083	6.20083	LU	484
Weidingen		49.97068	5.93884	LU	795
Wecker		49.69473	6.38525	LU	743
Wasserbillig		49.71534	6.49861	LU	3485
Warken		49.85918	6.08415	LU	1554
Walferdange		49.66321	6.13224	LU	7819
Waldbredimus		49.55676	6.28789	LU	416
Waldbillig		49.79636	6.28431	LU	408
Wahl		49.83667	5.90639	LU	235
Vichten		49.80306	6	LU	764
Vianden		49.935	6.20889	LU	2203
Useldange		49.76972	5.98222	LU	657
Uebersyren		49.6319	6.2771	LU	772
Tuntange		49.71778	6.01028	LU	605
Troisvierges		50.12111	6.00028	LU	1457
Tétange	Tetange	49.47583	6.04222	LU	4033
Tandel		49.8975	6.18333	LU	89
Syren		49.56194	6.22167	LU	707
Strassen		49.62056	6.07333	LU	6006
Steinsel		49.67694	6.12389	LU	1879
Steinheim		49.81794	6.47713	LU	654
Steinfort		49.66139	5.91917	LU	2225
Stadtbredimus		49.56278	6.36444	LU	749
Sprinkange		49.58049	5.96493	LU	562
Soleuvre		49.52148	5.93781	LU	6420
Septfontaines		49.70111	5.96722	LU	363
Senningen		49.64535	6.23927	LU	749
Schuttrange		49.62056	6.26861	LU	841
Schrassig		49.61014	6.25903	LU	856
Schouweiler		49.5825	5.95639	LU	1610
Schifflange		49.50639	6.01278	LU	8155
Schieren		49.83056	6.09861	LU	1397
Schengen		49.47	6.362	LU	5196
Scheidgen		49.78059	6.3607	LU	510
Sanem		49.54806	5.92889	LU	2489
Sandweiler		49.61471	6.22221	LU	2522
Saeul		49.72722	5.98639	LU	316
Rumelange		49.45964	6.03089	LU	0
Rosport		49.8047	6.50532	LU	681
Roodt-sur-Syre		49.66591	6.30257	LU	2017
Rollingen		49.74167	6.11444	LU	2245
Roeser		49.53721	6.14629	LU	708
Rodange		49.54639	5.84083	LU	7774
Remich		49.545	6.36694	LU	4015
Remerschen		49.48861	6.35167	LU	761
Reisdorf		49.86861	6.26778	LU	493
Redange-sur-Attert		49.76437	5.88997	LU	1164
Reckange-sur-Mess		49.5625	6.00889	LU	571
Reckange		49.74972	6.08306	LU	1046
Rameldange		49.66032	6.23238	LU	890
Rambrouch		49.83083	5.845	LU	401
Putscheid		49.96083	6.14306	LU	38
Pratz		49.80167	5.93917	LU	545
Pontpierre		49.53639	6.02944	LU	1140
Platen		49.78933	5.93382	LU	544
Pfaffenthal		49.61667	6.13333	LU	1343
Pétange	Petange	49.55833	5.88056	LU	7187
Perlé	Perle	49.81167	5.76583	LU	649
Peppange		49.52444	6.12972	LU	928
Olm		49.65722	6.00028	LU	1763
Olingen		49.67985	6.31392	LU	502
Oetrange		49.59639	6.26	LU	985
Obercorn		49.51361	5.89611	LU	4666
Oberanven		49.65743	6.24302	LU	796
Nospelt		49.67528	6.00889	LU	1241
Nommern		49.78694	6.17472	LU	272
Noertzange		49.50917	6.05611	LU	1072
Noerdange		49.74222	5.92611	LU	617
Niedercorn		49.53611	5.89306	LU	3164
Niederanven		49.65196	6.26199	LU	1508
Münsbach	Muensbach	49.63277	6.26459	LU	762
Müllendorf	Muellendorf	49.68028	6.13	LU	1239
Muhlenbach		49.63167	6.11917	LU	2497
Moutfort		49.58528	6.25556	LU	1524
Mondorf-les-Bains		49.505	6.28111	LU	3113
Mondercange		49.53306	5.98833	LU	3306
Mompach		49.74611	6.465	LU	100
Moestroff		49.86778	6.23944	LU	538
Mertzig		49.83389	6.0075	LU	1482
Mertert		49.70261	6.47966	LU	1163
Mersch		49.75055	6.10627	LU	3464
Merl		49.60333	6.09556	LU	6552
Mensdorf		49.65467	6.30416	LU	951
Medernach		49.80955	6.21521	LU	907
Marnach		50.05333	6.06194	LU	760
Manternach		49.70278	6.42639	LU	443
Mamer		49.6275	6.02333	LU	5017
Machtum		49.65897	6.43599	LU	592
Luxembourg		49.60982	6.13268	LU	76684
Lorentzweiler		49.70131	6.14234	LU	772
Lintgen		49.72243	6.13016	LU	1752
Linger		49.56583	5.88667	LU	629
Limpertsberg		49.62083	6.12167	LU	11521
Leudelange		49.56833	6.06528	LU	1924
Lenningen		49.60045	6.36719	LU	338
Larochette		49.78362	6.21891	LU	1410
Lamadelaine		49.54639	5.85639	LU	3219
Kopstal		49.66444	6.07306	LU	657
Koerich		49.67	5.95	LU	1066
Kleinbettingen		49.64639	5.91639	LU	1163
Kirchberg		49.62389	6.14944	LU	10725
Keispelt		49.69394	6.06789	LU	781
Kehlen		49.66833	6.03583	LU	1658
Kayl		49.48917	6.03972	LU	4396
Junglinster		49.70722	6.25306	LU	2358
Itzig		49.58769	6.17065	LU	2414
Ingeldorf		49.85194	6.13472	LU	816
Hunsdorf		49.69667	6.13167	LU	592
Huncherange		49.51694	6.065	LU	706
Hostert		49.65749	6.23268	LU	558
Hosingen		50.01218	6.09089	LU	811
Holzem		49.61639	5.99028	LU	742
Hollerich		49.60314	6.11423	LU	7781
Hollenfels		49.71306	6.05083	LU	539
Hobscheid		49.68861	5.91472	LU	1051
Hesperange		49.56806	6.15139	LU	1937
Helmsange		49.65278	6.14139	LU	3118
Helmdange		49.69387	6.14166	LU	770
Hellange		49.50759	6.14978	LU	875
Heisdorf		49.67207	6.14202	LU	1586
Heinerscheid		50.09611	6.08806	LU	678
Heiderscheid		49.88734	5.97892	LU	687
Heffingen		49.76907	6.24049	LU	623
Hautcharage		49.57499	5.9097	LU	1971
Hassel		49.55019	6.20826	LU	743
Harlange		49.93139	5.79	LU	590
Hamm		49.60694	6.16861	LU	1557
Hagen		49.64944	5.93167	LU	1591
Grund		49.60997	6.13791	LU	984
Grosbous		49.82778	5.96722	LU	656
Grevenmacher		49.67751	6.44022	LU	5092
Greiveldange		49.58389	6.35917	LU	959
Gostingen		49.61917	6.35444	LU	523
Gosseldange		49.72639	6.11694	LU	734
Gonderange		49.69537	6.24577	LU	1983
Goetzingen		49.66028	5.98167	LU	556
Goesdorf		49.92131	5.96601	LU	251
Goeblange		49.66972	5.96528	LU	722
Godbrange		49.73395	6.23238	LU	624
Gilsdorf		49.86499	6.17979	LU	1145
Gasperich		49.58556	6.12306	LU	10208
Garnich		49.61667	5.9525	LU	824
Frisange		49.51616	6.18858	LU	1355
Flaxweiler		49.66602	6.34321	LU	358
Fischbach		49.746	6.18702	LU	184
Fingig		49.60361	5.90083	LU	510
Filsdorf		49.5325	6.24833	LU	556
Niederfeulen		49.85556	6.04722	LU	1125
Fentange		49.56278	6.15389	LU	2705
Ettelbruck		49.8475	6.10417	LU	6364
Eselborn		50.06278	6.00361	LU	508
Esch-sur-Sûre	Esch-sur-Sure	49.91139	5.93639	LU	333
Esch-sur-Alzette		49.49583	5.98056	LU	36625
Eschdorf		49.8859	5.93421	LU	972
Erpeldange		49.86472	6.11472	LU	845
Erpeldange		49.54444	6.3275	LU	703
Elvange		49.50528	6.31639	LU	713
Ell		49.76389	5.85722	LU	359
Eischen		49.68556	5.87861	LU	2206
Eich		49.62889	6.13194	LU	2976
Ehnen		49.60155	6.38664	LU	944
Ehlerange		49.52417	5.96611	LU	756
Echternach		49.81212	6.41846	LU	4787
Dudelange		49.48056	6.0875	LU	18013
Dommeldange		49.63411	6.13864	LU	3012
Dippach		49.58701	5.9833	LU	808
Differdange		49.52417	5.89139	LU	5296
Diekirch		49.86687	6.15451	LU	7295
Dalheim		49.54083	6.25972	LU	1364
Crauthem		49.53556	6.14694	LU	1632
Contern		49.58194	6.22667	LU	1083
Consdorf		49.78018	6.3395	LU	1241
Colmar		49.81028	6.09722	LU	1776
Clervaux		50.05472	6.03139	LU	1103
Clemency		49.59667	5.87583	LU	1821
Clausen		49.61313	6.14278	LU	1052
Cessange		49.58944	6.10694	LU	5111
Capellen		49.645	5.99083	LU	2371
Canach		49.60694	6.32583	LU	1722
Buschdorf		49.75083	6.00833	LU	594
Brouch		49.73611	6.02306	LU	1033
Bridel		49.65579	6.07999	LU	3456
Bous		49.55389	6.32917	LU	560
Bourscheid		49.90862	6.0675	LU	275
Bourglinster		49.70306	6.21725	LU	776
Boulaide		49.88778	5.81639	LU	396
Bofferdange		49.69062	6.13998	LU	1152
Boevange-sur-Attert		49.77256	6.01532	LU	576
Blaschette		49.70279	6.16876	LU	521
Biwer		49.70605	6.37201	LU	653
Bissen		49.78733	6.0654	LU	2547
Bivange		49.54444	6.13778	LU	1107
Betzdorf		49.68333	6.35	LU	248
Bettendorf		49.87667	6.21806	LU	1072
Bettembourg		49.51861	6.10278	LU	7437
Bettborn		49.79528	5.94111	LU	231
Bettange-sur-Mess		49.57583	5.98389	LU	1385
Bertrange		49.61111	6.05	LU	5615
Beringen		49.75833	6.11694	LU	1199
Bergem		49.525	6.04222	LU	1575
Béreldange	Bereldange	49.65507	6.11874	LU	4665
Berdorf		49.82051	6.34945	LU	900
Berchem		49.54028	6.12917	LU	863
Berbourg		49.7306	6.39355	LU	664
Belvaux		49.51014	5.92414	LU	8329
Beggen		49.64506	6.12932	LU	3954
Beckerich		49.73114	5.88241	LU	672
Bech		49.7526	6.36379	LU	380
Beaufort		49.83583	6.29167	LU	1418
Bavigne		49.92194	5.84944	LU	132
Bastendorf		49.89194	6.16528	LU	640
Bascharage		49.56727	5.9073	LU	4645
Aspelt		49.52278	6.22472	LU	1710
Alzingen		49.565	6.16361	LU	2988
Altwies		49.51056	6.25722	LU	617
Bech-Kleinmacher		49.53083	6.355	LU	685
Senningerberg		49.64907	6.22607	LU	1856
Howald		49.58387	6.14277	LU	5815
Rollingergrund-Belair-Nord		49.6332	6.09291	LU	4820
Ville Haute		49.61173	6.12648	LU	3449
Neudorf-Weimershof		49.6256	6.16926	LU	7029
Belair		49.6116	6.10682	LU	12990
Gare		49.60175	6.12971	LU	11360
Bonnevoie-Sud		49.59679	6.14719	LU	13372
Bonnevoie-Nord-Verlorenkost		49.60431	6.14187	LU	4582
Cents		49.61707	6.16413	LU	6517
Valmiera		57.54108	25.42751	LV	22812
Zilupe		56.38616	28.12165	LV	1897
Zelmeņi	Zelmeni	56.45167	23.35194	LV	0
